voyage_id,start_idx,end_idx,dep_time,arr_time,duration_hr,displacement_km,path_len_km,HeadingCum_deg,n_points,valid_flag,invalid_reason,dep_lat,dep_lon,arr_lat,arr_lon,origin_port,destination_port
1,11,13,2024-06-26 19:24:48,2024-06-26 21:24:53,2.001388888888889,0.13524767060799928,0.14104344444862965,0.0,3,False,R0_same_cluster,34.61599,135.3655,34.61528,135.3667,OSAKA,OSAKA
2,16,19,2024-06-27 00:18:53,2024-06-27 03:25:59,3.118333333333333,2.68846999437395,2.757146811409209,0.0,4,True,,34.61437,135.3661,34.62972,135.3888,OSAKA,OSAKA
3,24,24,2024-06-27 08:25:26,2024-06-27 08:25:26,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.63263,135.4115,34.63263,135.4115,OSAKA,OSAKA
4,31,31,2024-06-27 15:22:32,2024-06-27 15:22:32,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.63265,135.4113,34.63265,135.4113,OSAKA,OSAKA
5,34,34,2024-06-27 18:25:26,2024-06-27 18:25:26,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.63265,135.4116,34.63265,135.4116,OSAKA,OSAKA
6,39,39,2024-06-27 23:24:39,2024-06-27 23:24:39,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.63258,135.4115,34.63258,135.4115,OSAKA,OSAKA
7,44,44,2024-06-28 04:24:39,2024-06-28 04:24:39,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.63269,135.4115,34.63269,135.4115,OSAKA,OSAKA
8,48,48,2024-06-28 08:21:39,2024-06-28 08:21:39,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.63264,135.4115,34.63264,135.4115,OSAKA,OSAKA
9,53,53,2024-06-28 13:24:41,2024-06-28 13:24:41,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.6326,135.4115,34.6326,135.4115,OSAKA,OSAKA
10,65,65,2024-06-29 01:24:43,2024-06-29 01:24:43,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.6326,135.4115,34.6326,135.4115,OSAKA,OSAKA
11,70,78,2024-06-29 06:24:39,2024-06-29 14:21:59,7.955555555555556,0.009216597016404622,0.06611522433998329,0.0,9,False,R0_same_cluster,34.63263,135.4115,34.63262,135.4114,OSAKA,OSAKA
12,85,85,2024-06-29 21:23:23,2024-06-29 21:23:23,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.63238,135.4115,34.63238,135.4115,OSAKA,OSAKA
13,88,91,2024-06-30 00:25:34,2024-06-30 03:24:46,2.986666666666667,0.0033358524074641256,0.016679262034491334,0.0,4,False,R0_same_cluster,34.63259,135.4115,34.63262,135.4115,OSAKA,OSAKA
14,97,97,2024-06-30 09:14:00,2024-06-30 09:14:00,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.63265,135.4115,34.63265,135.4115,OSAKA,OSAKA
15,100,104,2024-06-30 12:24:27,2024-06-30 16:25:49,4.022777777777778,0.00889560641919701,0.00889560641919701,0.0,5,False,R0_same_cluster,34.63268,135.4115,34.6326,135.4115,OSAKA,OSAKA
16,109,114,2024-06-30 21:25:18,2024-07-01 02:26:10,5.014444444444444,0.01667926203449133,0.0344704748714707,0.0,6,False,R0_same_cluster,34.63246,135.4115,34.63261,135.4115,OSAKA,OSAKA
17,117,118,2024-07-01 05:23:45,2024-07-01 06:23:46,1.0002777777777778,0.001111950802488042,0.001111950802488042,0.0,2,False,R0_same_cluster,34.63261,135.4115,34.6326,135.4115,OSAKA,OSAKA
18,121,126,2024-07-01 09:24:30,2024-07-01 14:24:30,5.0,0.001111950802488042,0.02779877005654245,0.0,6,False,R0_same_cluster,34.63258,135.4115,34.63257,135.4115,OSAKA,OSAKA
19,133,136,2024-07-01 21:23:53,2024-07-02 00:24:56,3.0175,0.009415678127577884,0.010328550009442668,0.0,4,False,R0_same_cluster,34.63262,135.4115,34.6326,135.4114,OSAKA,OSAKA
20,139,139,2024-07-02 03:26:10,2024-07-02 03:26:10,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.63261,135.4116,34.63261,135.4116,OSAKA,OSAKA
21,142,142,2024-07-02 06:23:27,2024-07-02 06:23:27,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.63264,135.4115,34.63264,135.4115,OSAKA,OSAKA
22,148,148,2024-07-02 12:21:38,2024-07-02 12:21:38,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.63263,135.4115,34.63263,135.4115,OSAKA,OSAKA
23,151,151,2024-07-02 15:23:51,2024-07-02 15:23:51,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.6326,135.4116,34.6326,135.4116,OSAKA,OSAKA
24,159,160,2024-07-02 23:23:28,2024-07-03 00:23:23,0.9986111111111111,0.006671704813513603,0.006671704813513603,0.0,2,False,R0_same_cluster,34.63262,135.4115,34.63268,135.4115,OSAKA,OSAKA
25,163,163,2024-07-03 03:23:23,2024-07-03 03:23:23,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.63265,135.4114,34.63265,135.4114,OSAKA,OSAKA
26,166,166,2024-07-03 06:23:29,2024-07-03 06:23:29,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,34.63261,135.4115,34.63261,135.4115,OSAKA,OSAKA
27,170,173,2024-07-03 12:23:28,2024-07-03 15:24:45,3.0213888888888887,0.007783655616708969,0.007783655616708969,0.0,4,False,R0_same_cluster,34.63262,135.4115,34.63255,135.4115,OSAKA,OSAKA
28,179,182,2024-07-03 21:21:54,2024-07-04 00:26:15,3.0725,0.0,0.006671704814928251,0.0,4,False,R0_same_cluster,34.63256,135.4115,34.63256,135.4115,OSAKA,OSAKA
29,190,267,2024-07-04 08:23:22,2024-07-08 07:11:13,94.7975,1988.181572528545,2169.226666952051,0.0,78,False,R5_large_time_gap,34.63263,135.4115,22.54433,120.3444,OSAKA,KAOHSIUNG
30,270,272,2024-07-08 10:22:05,2024-07-08 12:22:07,2.0005555555555556,0.01026978156799801,0.014133829153336013,0.0,3,False,R0_same_cluster,22.54445,120.3443,22.54445,120.3444,KAOHSIUNG,KAOHSIUNG
31,275,275,2024-07-08 15:23:39,2024-07-08 15:23:39,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.54448,120.3444,22.54448,120.3444,KAOHSIUNG,KAOHSIUNG
32,278,278,2024-07-08 18:10:02,2024-07-08 18:10:02,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.54453,120.3444,22.54453,120.3444,KAOHSIUNG,KAOHSIUNG
33,281,292,2024-07-08 21:25:03,2024-07-09 13:18:47,15.895555555555555,0.012246631455498189,0.06761311532461786,0.0,12,False,R0_same_cluster,22.54447,120.3444,22.54453,120.3445,KAOHSIUNG,KAOHSIUNG
34,295,300,2024-07-09 16:24:46,2024-07-09 21:24:47,5.000277777777778,0.025116360348586848,0.07259153498547723,0.0,6,False,R0_same_cluster,22.54431,120.3442,22.54444,120.3444,KAOHSIUNG,KAOHSIUNG
35,303,307,2024-07-10 00:18:50,2024-07-10 03:00:47,2.6991666666666667,0.0,0.021015626220267165,0.0,5,False,R0_same_cluster,22.54445,120.3444,22.54445,120.3444,KAOHSIUNG,KAOHSIUNG
36,311,416,2024-07-10 08:12:46,2024-07-15 08:26:09,120.22305555555556,2385.7817405755004,2533.3936145044295,0.0,106,False,R5_large_time_gap,22.54443,120.3444,35.57689,139.9483,KAOHSIUNG,unknown
37,420,433,2024-07-15 12:26:09,2024-07-16 01:26:09,13.0,0.04129728623214077,0.5787655838330626,0.0,14,False,R0_same_cluster,35.57847,139.9486,35.57819,139.9483,FUNABASHI,FUNABASHI
38,436,440,2024-07-16 04:23:09,2024-07-16 08:26:09,4.05,0.08093132524678193,0.21301375474895662,0.0,5,False,R0_same_cluster,35.57817,139.9485,35.57763,139.9479,FUNABASHI,unknown
39,443,445,2024-07-16 11:26:09,2024-07-16 13:23:09,1.95,0.009112029110991885,0.017287892611998628,0.0,3,False,R0_same_cluster,35.57655,139.9489,35.57656,139.9488,unknown,unknown
40,448,448,2024-07-17 02:23:09,2024-07-17 02:23:09,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.5775,139.9504,35.5775,139.9504,unknown,unknown
41,451,454,2024-07-17 05:23:09,2024-07-17 08:26:09,3.05,0.035582425674666074,0.07828766740134208,0.0,4,False,R0_same_cluster,35.57721,139.9503,35.57689,139.9503,unknown,unknown
42,457,471,2024-07-17 11:17:09,2024-07-18 02:25:17,15.135555555555555,10.914603983243115,12.16935643231058,0.0,15,False,R5_large_time_gap,35.57786,139.9505,35.6734,139.9782,FUNABASHI,FUNABASHI
43,474,474,2024-07-18 05:25:21,2024-07-18 05:25:21,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67336,139.9782,35.67336,139.9782,FUNABASHI,FUNABASHI
44,477,477,2024-07-18 08:25:17,2024-07-18 08:25:17,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67339,139.9782,35.67339,139.9782,FUNABASHI,FUNABASHI
45,481,485,2024-07-18 12:25:22,2024-07-18 16:18:45,3.8897222222222223,0.0011119508017807178,0.012231458825246486,0.0,5,False,R0_same_cluster,35.67337,139.9782,35.67336,139.9782,FUNABASHI,FUNABASHI
46,489,489,2024-07-18 20:22:22,2024-07-18 20:22:22,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67327,139.9784,35.67327,139.9784,FUNABASHI,FUNABASHI
47,492,495,2024-07-18 23:19:18,2024-07-19 02:22:22,3.051111111111111,0.0211270652444435,0.036694376476446786,0.0,4,False,R0_same_cluster,35.67319,139.9782,35.67338,139.9782,FUNABASHI,FUNABASHI
48,498,498,2024-07-19 05:22:23,2024-07-19 05:22:23,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67338,139.9781,35.67338,139.9781,FUNABASHI,FUNABASHI
49,501,501,2024-07-19 08:19:28,2024-07-19 08:19:28,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67337,139.9781,35.67337,139.9781,FUNABASHI,FUNABASHI
50,504,505,2024-07-19 11:22:21,2024-07-19 12:10:38,0.8047222222222222,0.008895606418489686,0.008895606418489686,0.0,2,False,R0_same_cluster,35.67333,139.9782,35.67341,139.9782,FUNABASHI,FUNABASHI
51,509,509,2024-07-19 16:25:17,2024-07-19 16:25:17,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67333,139.9782,35.67333,139.9782,FUNABASHI,FUNABASHI
52,513,519,2024-07-19 20:22:21,2024-07-20 02:25:17,6.0488888888888885,0.01806596375345993,0.11370812916946653,0.0,7,False,R0_same_cluster,35.67339,139.978,35.67339,139.9782,FUNABASHI,FUNABASHI
53,525,527,2024-07-20 08:25:21,2024-07-20 10:25:21,2.0,0.013343409628441855,0.02430653190463864,0.0,3,False,R0_same_cluster,35.67351,139.9783,35.67339,139.9783,FUNABASHI,FUNABASHI
54,530,534,2024-07-20 13:25:18,2024-07-20 17:25:17,3.999722222222222,0.009629259689028748,0.08996849044782307,0.0,5,False,R0_same_cluster,35.67339,139.9782,35.67342,139.9781,FUNABASHI,FUNABASHI
55,537,540,2024-07-20 20:25:18,2024-07-20 23:25:22,3.0011111111111113,0.04190104914107477,0.04375417034696657,0.0,4,False,R0_same_cluster,35.67316,139.9784,35.6735,139.9782,FUNABASHI,FUNABASHI
56,543,543,2024-07-21 02:22:21,2024-07-21 02:22:21,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67341,139.9781,35.67341,139.9781,FUNABASHI,FUNABASHI
57,549,554,2024-07-21 08:25:17,2024-07-21 13:25:22,5.001388888888889,0.00930271794637548,0.056121766346737205,0.0,6,False,R0_same_cluster,35.67337,139.9783,35.67335,139.9782,FUNABASHI,FUNABASHI
58,558,558,2024-07-21 17:25:17,2024-07-21 17:25:17,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67338,139.9782,35.67338,139.9782,FUNABASHI,FUNABASHI
59,563,563,2024-07-21 22:25:22,2024-07-21 22:25:22,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67333,139.9782,35.67333,139.9782,FUNABASHI,FUNABASHI
60,566,566,2024-07-22 01:25:21,2024-07-22 01:25:21,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67344,139.9782,35.67344,139.9782,FUNABASHI,FUNABASHI
61,576,576,2024-07-22 11:25:21,2024-07-22 11:25:21,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67334,139.9782,35.67334,139.9782,FUNABASHI,FUNABASHI
62,584,584,2024-07-22 19:25:21,2024-07-22 19:25:21,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67338,139.9782,35.67338,139.9782,FUNABASHI,FUNABASHI
63,587,587,2024-07-22 22:25:18,2024-07-22 22:25:18,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67338,139.9782,35.67338,139.9782,FUNABASHI,FUNABASHI
64,591,752,2024-07-23 02:25:17,2024-07-31 01:23:04,190.96305555555554,2917.5614285665465,3633.7266939798965,0.0,162,False,R5_large_time_gap,35.67338,139.9782,22.50789,113.8392,FUNABASHI,SHENZHEN
65,755,758,2024-07-31 04:26:19,2024-07-31 07:26:05,2.996111111111111,0.001111950802488042,0.024218526131375172,0.0,4,False,R0_same_cluster,22.50792,113.8392,22.50793,113.8392,SHENZHEN,SHENZHEN
66,761,764,2024-07-31 10:20:04,2024-07-31 13:20:02,2.9994444444444444,0.0022239016046224215,0.06543638754501768,0.0,4,False,R0_same_cluster,22.50797,113.8391,22.50799,113.8391,SHENZHEN,SHENZHEN
67,768,770,2024-07-31 17:26:03,2024-07-31 19:26:03,2.0,0.03558434572909895,0.03628716706925858,0.0,3,False,R0_same_cluster,22.50796,113.8391,22.5078,113.8394,SHENZHEN,SHENZHEN
68,773,773,2024-07-31 22:26:03,2024-07-31 22:26:03,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.50791,113.8392,22.50791,113.8392,SHENZHEN,SHENZHEN
69,776,776,2024-08-01 01:26:03,2024-08-01 01:26:03,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.50797,113.8392,22.50797,113.8392,SHENZHEN,SHENZHEN
70,779,784,2024-08-01 04:17:03,2024-08-01 09:26:03,5.15,0.030997500108636288,0.06874478729387633,0.0,6,False,R0_same_cluster,22.50796,113.8395,22.50799,113.8392,SHENZHEN,SHENZHEN
71,787,797,2024-08-01 12:26:03,2024-08-01 22:26:03,10.0,0.006671704813867265,0.08723765250731841,0.0,11,False,R0_same_cluster,22.50781,113.8392,22.50787,113.8392,SHENZHEN,SHENZHEN
72,802,807,2024-08-02 03:26:03,2024-08-02 08:26:03,5.0,0.011194066013868506,0.03269547154106651,0.0,6,False,R0_same_cluster,22.50793,113.8392,22.50797,113.8391,SHENZHEN,SHENZHEN
73,811,820,2024-08-02 12:17:15,2024-08-10 15:25:08,195.1313888888889,0.9214787884117448,1.1013479266851152,0.0,10,False,R0_same_cluster,22.50798,113.8392,22.49997,113.8369,SHENZHEN,SHENZHEN
74,823,845,2024-08-10 18:22:20,2024-08-11 16:25:49,22.058055555555555,0.005559754011732886,0.0930607144423111,0.0,23,False,R0_same_cluster,22.49991,113.8369,22.49996,113.8369,SHENZHEN,SHENZHEN
75,850,868,2024-08-11 21:25:47,2024-08-12 15:22:56,17.9525,0.0033358524071104637,0.08078258407664318,0.0,19,False,R0_same_cluster,22.49992,113.8369,22.49995,113.8369,SHENZHEN,SHENZHEN
76,872,916,2024-08-12 19:25:48,2024-08-14 15:26:16,44.007777777777775,665.5434049715107,692.3339613700044,0.0,45,False,R5_large_time_gap,22.49991,113.8369,22.55244,120.3169,SHENZHEN,KAOHSIUNG
77,919,919,2024-08-14 18:25:40,2024-08-14 18:25:40,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.54319,120.3427,22.54319,120.3427,KAOHSIUNG,KAOHSIUNG
78,922,931,2024-08-14 21:19:40,2024-08-15 06:16:40,8.95,0.004447803209244843,0.05033317841486539,0.0,10,False,R0_same_cluster,22.54321,120.3427,22.54317,120.3427,KAOHSIUNG,KAOHSIUNG
79,934,937,2024-08-15 09:19:40,2024-08-15 12:22:36,3.048888888888889,0.0033358524067568017,0.007783655616001645,0.0,4,False,R0_same_cluster,22.54319,120.3427,22.54316,120.3427,KAOHSIUNG,KAOHSIUNG
80,940,946,2024-08-15 15:25:40,2024-08-15 21:16:37,5.849166666666667,0.012246712575456497,0.03719472545493296,0.0,7,False,R0_same_cluster,22.54317,120.3428,22.54323,120.3427,KAOHSIUNG,KAOHSIUNG
81,949,952,2024-08-16 00:16:36,2024-08-16 03:22:36,3.1,0.0,0.021711720601723952,0.0,4,False,R0_same_cluster,22.54321,120.3427,22.54321,120.3427,KAOHSIUNG,KAOHSIUNG
82,955,955,2024-08-16 06:16:36,2024-08-16 06:16:36,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.5432,120.3428,22.5432,120.3428,KAOHSIUNG,KAOHSIUNG
83,958,958,2024-08-16 09:25:40,2024-08-16 09:25:40,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.54316,120.3427,22.54316,120.3427,KAOHSIUNG,KAOHSIUNG
84,961,961,2024-08-16 12:22:36,2024-08-16 12:22:36,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.54315,120.3427,22.54315,120.3427,KAOHSIUNG,KAOHSIUNG
85,964,967,2024-08-16 15:13:40,2024-08-16 18:19:40,3.1,0.001111950802488042,0.003335852407464126,0.0,4,False,R0_same_cluster,22.54321,120.3427,22.5432,120.3427,KAOHSIUNG,KAOHSIUNG
86,970,970,2024-08-16 21:19:40,2024-08-16 21:19:40,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.54321,120.3427,22.54321,120.3427,KAOHSIUNG,KAOHSIUNG
87,973,973,2024-08-17 00:01:36,2024-08-17 00:01:36,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.54324,120.3428,22.54324,120.3428,KAOHSIUNG,KAOHSIUNG
88,976,976,2024-08-17 03:01:40,2024-08-17 03:01:40,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.54321,120.3427,22.54321,120.3427,KAOHSIUNG,KAOHSIUNG
89,979,982,2024-08-17 06:25:40,2024-08-17 09:25:40,3.0,0.010329897448101285,0.01582962933035346,0.0,4,False,R0_same_cluster,22.54319,120.3428,22.54318,120.3427,KAOHSIUNG,KAOHSIUNG
90,985,994,2024-08-17 12:22:36,2024-08-17 21:19:40,8.95111111111111,0.0,0.01779121283627205,0.0,10,False,R0_same_cluster,22.54317,120.3427,22.54317,120.3427,KAOHSIUNG,KAOHSIUNG
91,997,997,2024-08-18 00:25:40,2024-08-18 00:25:40,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.54321,120.3427,22.54321,120.3427,KAOHSIUNG,KAOHSIUNG
92,1000,1000,2024-08-18 03:19:40,2024-08-18 03:19:40,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.5432,120.3427,22.5432,120.3427,KAOHSIUNG,KAOHSIUNG
93,1003,1003,2024-08-18 06:13:40,2024-08-18 06:13:40,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.54324,120.3428,22.54324,120.3428,KAOHSIUNG,KAOHSIUNG
94,1006,1009,2024-08-18 09:19:36,2024-08-18 12:19:36,3.0,0.01050790329046923,0.01050790329046923,0.0,4,False,R0_same_cluster,22.54321,120.3427,22.54323,120.3428,KAOHSIUNG,KAOHSIUNG
95,1012,1015,2024-08-18 15:22:36,2024-08-18 18:16:36,2.9,0.001111950802488042,0.0033358524067568012,0.0,4,False,R0_same_cluster,22.54321,120.3427,22.5432,120.3427,KAOHSIUNG,KAOHSIUNG
96,1018,1018,2024-08-18 21:25:36,2024-08-18 21:25:36,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.54321,120.3427,22.54321,120.3427,KAOHSIUNG,KAOHSIUNG
97,1021,1021,2024-08-19 00:19:40,2024-08-19 00:19:40,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.54321,120.3427,22.54321,120.3427,KAOHSIUNG,KAOHSIUNG
98,1024,1025,2024-08-19 03:25:36,2024-08-19 04:16:37,0.8502777777777778,0.005559754011732886,0.005559754011732886,0.0,2,False,R0_same_cluster,22.54322,120.3427,22.54317,120.3427,KAOHSIUNG,KAOHSIUNG
99,1029,1032,2024-08-19 09:16:36,2024-08-19 12:25:36,3.15,0.0022239016046224215,0.004447803209598505,0.0,4,False,R0_same_cluster,22.5432,120.3427,22.54318,120.3427,KAOHSIUNG,KAOHSIUNG
100,1035,1035,2024-08-19 15:16:40,2024-08-19 15:16:40,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.54319,120.3427,22.54319,120.3427,KAOHSIUNG,KAOHSIUNG
101,1038,1040,2024-08-19 17:43:36,2024-08-19 20:16:40,2.551111111111111,0.0,0.002223901604976084,0.0,3,False,R0_same_cluster,22.5432,120.3427,22.5432,120.3427,KAOHSIUNG,KAOHSIUNG
102,1044,1044,2024-08-20 00:25:40,2024-08-20 00:25:40,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,22.5432,120.3427,22.5432,120.3427,KAOHSIUNG,KAOHSIUNG
103,1047,1049,2024-08-20 03:25:40,2024-08-20 05:13:40,1.8,0.001111950802488042,0.001111950802488042,0.0,3,False,R0_same_cluster,22.54318,120.3427,22.54319,120.3427,KAOHSIUNG,KAOHSIUNG
104,1053,1140,2024-08-20 09:13:36,2024-08-24 22:25:54,109.205,2385.970342919413,2530.7147217256834,0.0,88,False,R5_large_time_gap,22.54319,120.3427,35.55255,139.9666,KAOHSIUNG,ANEGASAKI
105,1145,1175,2024-08-25 03:24:26,2024-08-26 09:24:26,30.0,0.11008730176771322,0.9320084055568254,0.0,31,False,R0_same_cluster,35.58487,140.0025,35.58568,140.0018,NARASHINO,NARASHINO
106,1178,1185,2024-08-26 12:21:26,2024-08-26 20:24:26,8.05,0.05307664383304273,0.35788532000975226,0.0,8,False,R0_same_cluster,35.58539,140.0021,35.58564,140.0016,NARASHINO,NARASHINO
107,1188,1194,2024-08-26 23:24:26,2024-08-27 05:24:26,6.0,0.04944639211195535,0.1526685487267001,0.0,7,False,R0_same_cluster,35.58577,140.0016,35.58595,140.0011,NARASHINO,NARASHINO
108,1198,1206,2024-08-27 09:21:26,2024-08-27 17:24:26,8.05,0.19602813575713743,0.2769624560097714,0.0,9,False,R0_same_cluster,35.58583,140.0016,35.58515,139.9996,NARASHINO,NARASHINO
109,1209,1218,2024-08-27 20:24:26,2024-08-28 05:24:26,9.0,0.2279148842967826,0.44358153129492006,0.0,10,False,R0_same_cluster,35.58533,139.9997,35.58507,140.0022,NARASHINO,NARASHINO
110,1221,1252,2024-08-28 08:23:30,2024-08-29 15:24:26,31.015555555555554,0.10853734439376504,1.8463183055822094,0.0,32,False,R0_same_cluster,35.58585,140.0014,35.58583,140.0002,NARASHINO,NARASHINO
111,1255,1258,2024-08-29 18:24:26,2024-08-29 21:24:26,3.0,0.018972952831795706,0.12605137743519518,0.0,4,False,R0_same_cluster,35.58504,139.9994,35.58519,139.9995,NARASHINO,NARASHINO
112,1264,1268,2024-08-30 03:18:26,2024-08-30 07:24:26,4.1,0.0403100994122508,0.07912325136880516,0.0,5,False,R0_same_cluster,35.58598,140.0005,35.58582,140.0001,NARASHINO,NARASHINO
113,1271,1308,2024-08-30 10:24:26,2024-08-31 23:24:26,37.0,0.027151856775619442,1.852724936596631,0.0,38,False,R0_same_cluster,35.58455,139.9994,35.58454,139.9997,NARASHINO,NARASHINO
114,1311,1316,2024-09-01 02:24:26,2024-09-01 07:24:26,5.0,0.09717756269957017,0.2183317709362343,0.0,6,False,R0_same_cluster,35.58599,140.001,35.58567,140.002,NARASHINO,NARASHINO
115,1319,1323,2024-09-01 10:24:26,2024-09-01 14:24:26,4.0,0.04555490031573807,0.12033885262005636,0.0,5,False,R0_same_cluster,35.58594,140.0009,35.58589,140.0014,NARASHINO,NARASHINO
116,1326,1332,2024-09-01 17:24:26,2024-09-01 23:24:46,6.0055555555555555,9.999129602920968,10.04553649416563,0.0,7,True,,35.58589,140.0015,35.6736,139.9771,NARASHINO,FUNABASHI
117,1335,1335,2024-09-02 02:24:46,2024-09-02 02:24:46,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.6736,139.9771,35.6736,139.9771,FUNABASHI,FUNABASHI
118,1340,1341,2024-09-02 07:24:46,2024-09-02 08:24:42,0.9988888888888889,0.01006862777155348,0.01006862777155348,0.0,2,False,R0_same_cluster,35.67363,139.9771,35.67359,139.9772,FUNABASHI,FUNABASHI
119,1346,1347,2024-09-02 14:24:46,2024-09-02 16:24:46,2.0,0.016113379363441663,0.016113379363441663,0.0,2,False,R0_same_cluster,35.67362,139.9771,35.6735,139.977,FUNABASHI,FUNABASHI
120,1350,1351,2024-09-02 19:24:46,2024-09-02 20:24:46,1.0,0.01122969359623591,0.01122969359623591,0.0,2,False,R0_same_cluster,35.67355,139.9772,35.67361,139.9771,FUNABASHI,FUNABASHI
121,1354,1354,2024-09-02 23:24:46,2024-09-02 23:24:46,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.6736,139.9771,35.6736,139.9771,FUNABASHI,FUNABASHI
122,1360,1365,2024-09-03 05:21:46,2024-09-03 10:24:46,5.05,0.0033358524060494773,0.07980296258168358,0.0,6,False,R0_same_cluster,35.67358,139.9771,35.67361,139.9771,FUNABASHI,FUNABASHI
123,1372,1375,2024-09-03 17:24:41,2024-09-03 20:24:46,3.001388888888889,0.010068631832637799,0.01345359520050467,0.0,4,False,R0_same_cluster,35.67355,139.9772,35.67359,139.9771,FUNABASHI,FUNABASHI
124,1378,1378,2024-09-03 23:24:46,2024-09-03 23:24:46,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67358,139.9772,35.67358,139.9772,FUNABASHI,FUNABASHI
125,1383,1386,2024-09-04 04:24:46,2024-09-04 07:18:59,2.903611111111111,0.018065923007778158,0.05287459074796716,0.0,4,False,R0_same_cluster,35.67357,139.9771,35.67357,139.9773,FUNABASHI,FUNABASHI
126,1389,1389,2024-09-04 10:24:46,2024-09-04 10:24:46,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67365,139.9771,35.67365,139.9771,FUNABASHI,FUNABASHI
127,1392,1404,2024-09-04 13:24:41,2024-09-05 01:24:46,12.001388888888888,0.030205895489959517,0.11461970587473928,0.0,13,False,R0_same_cluster,35.67351,139.977,35.67363,139.9773,FUNABASHI,FUNABASHI
128,1407,1407,2024-09-05 04:21:46,2024-09-05 04:21:46,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67367,139.977,35.67367,139.977,FUNABASHI,FUNABASHI
129,1412,1412,2024-09-05 09:21:46,2024-09-05 09:21:46,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67358,139.9771,35.67358,139.9771,FUNABASHI,FUNABASHI
130,1416,1416,2024-09-05 13:24:46,2024-09-05 13:24:46,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.67365,139.9772,35.67365,139.9772,FUNABASHI,FUNABASHI
131,1420,1426,2024-09-05 17:24:46,2024-09-05 23:22:00,5.953888888888889,0.00930269377611492,0.022646103403142125,0.0,7,False,R0_same_cluster,35.67359,139.9771,35.67357,139.9772,FUNABASHI,FUNABASHI
132,1432,1436,2024-09-06 05:24:46,2024-09-06 09:21:46,3.95,0.01667926203449133,0.05862453858169612,0.0,5,False,R0_same_cluster,35.67362,139.9771,35.67377,139.9771,FUNABASHI,FUNABASHI
133,1440,1440,2024-09-06 13:21:46,2024-09-06 13:21:46,0.0,0.0,0.0,0.0,1,False,R0_same_cluster,35.6736,139.9772,35.6736,139.9772,FUNABASHI,FUNABASHI
